ID,Form_ID,Form,Cognateset_ID,Doubt,Cognate_Detection_Method,Source,Alignment,Alignment_Method,Alignment_Source
je34samialugwe-hair-1-1,je34samialugwe-hair-1,efiri,hair-25,false,expert,,,,
je34samialugwe-head-1-1,je34samialugwe-head-1,omutwe,head-3,false,expert,,,,
je34samialugwe-hear-1-1,je34samialugwe-hear-1,ohu-wulira,hear-19,false,expert,,,,
je34samialugwe-heart-1-1,je34samialugwe-heart-1,omwoyo,heart-19,false,expert,,,,
je34samialugwe-horn-1-1,je34samialugwe-horn-1,olwika,horn-13,false,expert,,,,
je34samialugwe-house-1-1,je34samialugwe-house-1,eɲumba,house-23,false,expert,,,,
je34samialugwe-hunger-1-1,je34samialugwe-hunger-1,enjaala,hunger-1,false,expert,,,,
je34samialugwe-intestine-1-1,je34samialugwe-intestine-1,amala,intestine-2,false,expert,,,,
je34samialugwe-iron-1-1,je34samialugwe-iron-1,esibya,iron-40,false,expert,,,,
je34samialugwe-kill-1-1,je34samialugwe-kill-1,ohw-ita,kill-17,false,expert,,,,
je34samialugwe-knee-1-1,je34samialugwe-knee-1,ehumbo,knee-39,false,expert,,,,
je34samialugwe-knife-1-1,je34samialugwe-knife-1,esihande,knife-44,false,expert,,,,
je34samialugwe-know-1-1,je34samialugwe-know-1,maɲa,know-8,false,expert,,,,
je34samialugwe-leaf-1-1,je34samialugwe-leaf-1,esafu,leaf-38,false,expert,,,,
je34samialugwe-leg-1-1,je34samialugwe-leg-1,ohu-kulu,leg-1,false,expert,,,,
je34samialugwe-liver-1-1,je34samialugwe-liver-1,esini,liver-27,false,expert,,,,
je34samialugwe-louse-1-1,je34samialugwe-louse-1,enda,louse-22,false,expert,,,,
je34samialugwe-man-1-1,je34samialugwe-man-1,sisatʃa,man-35,false,expert,,,,
je34samialugwe-moon-1-1,je34samialugwe-moon-1,omwesi,moon-5,false,expert,,,,
je34samialugwe-mouth-1-1,je34samialugwe-mouth-1,omunua,mouth-6,false,expert,,,,
je34samialugwe-name-1-1,je34samialugwe-name-1,erita,name-16,false,expert,,,,
je34samialugwe-navel-1-1,je34samialugwe-navel-1,edondo,navel-19,false,expert,,,,
je34samialugwe-neck-1-1,je34samialugwe-neck-1,ekosi,neck-6,false,expert,,,,
je34samialugwe-night-1-1,je34samialugwe-night-1,esiro,night-32,false,expert,,,,
je34samialugwe-nose-1-1,je34samialugwe-nose-1,eryolu,nose-28,false,expert,,,,
je34samialugwe-one-1-1,je34samialugwe-one-1,ndala,one-28,false,expert,,,,
je34samialugwe-person-1-1,je34samialugwe-person-1,omundu,person-2,false,expert,,,,
je34samialugwe-rain-1-1,je34samialugwe-rain-1,efula,rain-22,false,expert,,,,
je34samialugwe-road-1-1,je34samialugwe-road-1,engira,road-1,false,expert,,,,
je34samialugwe-root-1-1,je34samialugwe-root-1,emisi,root-22,false,expert,,,,
je34samialugwe-salt-1-1,je34samialugwe-salt-1,omuɲu,salt-24,false,expert,,,,
je34samialugwe-sand-1-1,je34samialugwe-sand-1,omuseɲe,sand-23,false,expert,,,,
je34samialugwe-see-1-1,je34samialugwe-see-1,oana,see-18,false,expert,,,,
je34samialugwe-send-1-1,je34samialugwe-send-1,ohu-tuma,send-1,false,expert,,,,
je34samialugwe-shame-1-1,je34samialugwe-shame-1,esoni,shame-5,false,expert,,,,
je34samialugwe-sing-1-1,je34samialugwe-sing-1,yemba,sing-2,false,expert,,,,
je34samialugwe-skin-1-1,je34samialugwe-skin-1,esihoba homme,skin-1,false,expert,,,,
je34samialugwe-sky-1-1,je34samialugwe-sky-1,ebiresi,sky-31,false,expert,,,,
je34samialugwe-sleep-1-1,je34samialugwe-sleep-1,endolo,sleep-1,false,expert,,,,
je34samialugwe-smoke-1-1,je34samialugwe-smoke-1,omwosi,smoke-21,false,expert,,,,
je34samialugwe-snake-1-1,je34samialugwe-snake-1,enjoha,snake-1,false,expert,,,,
je34samialugwe-spear-1-1,je34samialugwe-spear-1,efumo,spear-5,false,expert,,,,
je34samialugwe-steal-1-1,je34samialugwe-steal-1,ohw-iba,steal-4,false,expert,,,,
je34samialugwe-stone-1-1,je34samialugwe-stone-1,ekina,stone-32,false,expert,,,,
je34samialugwe-sun-1-1,je34samialugwe-sun-1,eryuba,sun-5,false,expert,,,,
je34samialugwe-tail-1-1,je34samialugwe-tail-1,omuhinga,tail-6,false,expert,,,,
je34samialugwe-ten-1-1,je34samialugwe-ten-1,ehumi,ten-1,false,expert,,,,
je34samialugwe-three-1-1,je34samialugwe-three-1,chidatu,three-1,false,expert,,,,
je34samialugwe-tongue-1-1,je34samialugwe-tongue-1,olulimi,tongue-1,false,expert,,,,
je34samialugwe-tooth-1-1,je34samialugwe-tooth-1,erino,tooth-3,false,expert,,,,
je34samialugwe-tree-1-1,je34samialugwe-tree-1,omusala,tree-28,false,expert,,,,
je34samialugwe-two-1-1,je34samialugwe-two-1,chibiri,two-11,false,expert,,,,
je34samialugwe-urine-1-1,je34samialugwe-urine-1,amaɲi,urine-11,false,expert,,,,
je34samialugwe-village-1-1,je34samialugwe-village-1,olukongo,village-43,false,expert,,,,
je34samialugwe-vomit-1-1,je34samialugwe-vomit-1,ohu-sala,vomit-13,false,expert,,,,
je34samialugwe-walk-1-1,je34samialugwe-walk-1,syala,walk-4,false,expert,,,,
je34samialugwe-war-1-1,je34samialugwe-war-1,ebita,war-2,false,expert,,,,
je34samialugwe-water-1-1,je34samialugwe-water-1,amachi,water-16,false,expert,,,,
je34samialugwe-wind-1-1,je34samialugwe-wind-1,embeo,wind-34,false,expert,,,,
je34samialugwe-woman-1-1,je34samialugwe-woman-1,omuhasi,woman-7,false,expert,,,,
je401ngoreme-animal-1-1,je401ngoreme-animal-1,eɲama,animal-1,false,expert,,,,
je401ngoreme-arm-1-1,je401ngoreme-arm-1,okuβoko,arm-1,false,expert,,,,
je401ngoreme-ashes-1-1,je401ngoreme-ashes-1,riβu,ashes-1,false,expert,,,,
je401ngoreme-bark-1-1,je401ngoreme-bark-1,riŋkanda,bark-38,false,expert,,,,
je401ngoreme-bed-1-1,je401ngoreme-bed-1,eɣitanda,bed-28,false,expert,,,,
je401ngoreme-belly-1-1,je401ngoreme-belly-1,enda,belly-23,false,expert,,,,
je401ngoreme-big-1-1,je401ngoreme-big-1,-nene,big-7,false,expert,,,,
je401ngoreme-bird-1-1,je401ngoreme-bird-1,ekiɲoɲi,bird-2,false,expert,,,,
je401ngoreme-bite-1-1,je401ngoreme-bite-1,-roma,bite-1,false,expert,,,,
je401ngoreme-blood-1-1,je401ngoreme-blood-1,amaɲiŋga,blood-26,false,expert,,,,
je401ngoreme-bone-1-1,je401ngoreme-bone-1,riɣuha,bone-2,false,expert,,,,
je401ngoreme-breast-1-1,je401ngoreme-breast-1,oruβere,breast-1,false,expert,,,,
je401ngoreme-burn-1-1,je401ngoreme-burn-1,-oka,burn-28,false,expert,,,,
je401ngoreme-child-1-1,je401ngoreme-child-1,omona,child-1,false,expert,,,,
je401ngoreme-cloud-1-1,je401ngoreme-cloud-1,risaro,cloud-59,false,expert,,,,
je401ngoreme-come-1-1,je401ngoreme-come-1,-ca,come-44,false,expert,,,,
je401ngoreme-count-1-1,je401ngoreme-count-1,-βara,count-13,false,expert,,,,
je401ngoreme-dew-1-1,je401ngoreme-dew-1,orome,dew-29,false,expert,,,,
je401ngoreme-die-1-1,je401ngoreme-die-1,oɣoku,die-1,false,expert,,,,
je401ngoreme-dog-1-1,je401ngoreme-dog-1,esese,dog-17,false,expert,,,,
je401ngoreme-drink-1-1,je401ngoreme-drink-1,-ɲwa,drink-1,false,expert,,,,
je401ngoreme-ear-1-1,je401ngoreme-ear-1,oɣotwe,ear-4,false,expert,,,,
je401ngoreme-eat-1-1,je401ngoreme-eat-1,-raɣera,eat-8,false,expert,,,,
je401ngoreme-egg-1-1,je401ngoreme-egg-1,riɣe,egg-3,false,expert,,,,
je401ngoreme-elephant-1-1,je401ngoreme-elephant-1,eɲcoɣu,elephant-4,false,expert,,,,
je401ngoreme-eye-1-1,je401ngoreme-eye-1,iriso,eye-2,false,expert,,,,
je401ngoreme-face-1-1,je401ngoreme-face-1,oβusyo,face-4,false,expert,,,,
je401ngoreme-fall-1-1,je401ngoreme-fall-1,-ɣwa,fall-1,false,expert,,,,
je401ngoreme-fatoil-1-1,je401ngoreme-fatoil-1,amaɣuta,fatoil-1,false,expert,,,,
je401ngoreme-feather-1-1,je401ngoreme-feather-1,amacowa,feather-35,false,expert,,,,
je401ngoreme-fingernail-1-1,je401ngoreme-fingernail-1,orokomo,fingernail-42,false,expert,,,,
je401ngoreme-fire-1-1,je401ngoreme-fire-1,omooro,fire-39,false,expert,,,,
je401ngoreme-firewood-1-1,je401ngoreme-firewood-1,ceŋkwe,firewood-28,false,expert,,,,
je401ngoreme-fish-1-1,je401ngoreme-fish-1,inswi,fish-1,false,expert,,,,
je401ngoreme-five-1-1,je401ngoreme-five-1,isano,five-1,false,expert,,,,
je401ngoreme-fly-1-1,je401ngoreme-fly-1,-βuruuka,fly-39,false,expert,,,,
je401ngoreme-four-1-1,je401ngoreme-four-1,iɲe,four-4,false,expert,,,,
je401ngoreme-give-1-1,je401ngoreme-give-1,-hana,give-1,false,expert,,,,
je401ngoreme-goat-1-1,je401ngoreme-goat-1,embori,goat-1,false,expert,,,,
je401ngoreme-groundsoil-1-1,je401ngoreme-groundsoil-1,amaraβe,groundsoil-2,false,expert,,,,
je401ngoreme-hair-1-1,je401ngoreme-hair-1,orutuki,hair-6,false,expert,,,,
je401ngoreme-head-1-1,je401ngoreme-head-1,omotwe,head-3,false,expert,,,,
je401ngoreme-hear-1-1,je401ngoreme-hear-1,-ɣu,hear-32,false,expert,,,,
je401ngoreme-heart-1-1,je401ngoreme-heart-1,eŋkoro,heart-25,false,expert,,,,
je401ngoreme-horn-1-1,je401ngoreme-horn-1,rihembe,horn-21,false,expert,,,,
je401ngoreme-house-1-1,je401ngoreme-house-1,eɲumba,house-23,false,expert,,,,
je401ngoreme-hunger-1-1,je401ngoreme-hunger-1,iɲcara,hunger-1,false,expert,,,,
je401ngoreme-intestine-1-1,je401ngoreme-intestine-1,amara,intestine-2,false,expert,,,,
je401ngoreme-iron-1-1,je401ngoreme-iron-1,ekyooma,iron-39,false,expert,,,,
je401ngoreme-kill-1-1,je401ngoreme-kill-1,-iita,kill-17,false,expert,,,,
je401ngoreme-knee-1-1,je401ngoreme-knee-1,riru,knee-40,false,expert,,,,
je401ngoreme-knife-1-1,je401ngoreme-knife-1,ekeɣeso,knife-45,false,expert,,,,
je401ngoreme-know-1-1,je401ngoreme-know-1,-maɲa,know-8,false,expert,,,,
je401ngoreme-leaf-1-1,je401ngoreme-leaf-1,lito,leaf-35,false,expert,,,,
je401ngoreme-leg-1-1,je401ngoreme-leg-1,okoɣoro,leg-1,false,expert,,,,
je401ngoreme-liver-1-1,je401ngoreme-liver-1,ritema,liver-40,false,expert,,,,
je401ngoreme-louse-1-1,je401ngoreme-louse-1,enda,louse-22,false,expert,,,,
je401ngoreme-man-1-1,je401ngoreme-man-1,risuβe,man-37,false,expert,,,,
je401ngoreme-moon-1-1,je401ngoreme-moon-1,umweri,moon-5,false,expert,,,,
je401ngoreme-mouth-1-1,je401ngoreme-mouth-1,omonu,mouth-6,false,expert,,,,
je401ngoreme-name-1-1,je401ngoreme-name-1,erina,name-4,false,expert,,,,
je401ngoreme-navel-1-1,je401ngoreme-navel-1,kiɲabhu,navel-20,false,expert,,,,
je401ngoreme-neck-1-1,je401ngoreme-neck-1,riɣoti,neck-6,false,expert,,,,
je401ngoreme-night-1-1,je401ngoreme-night-1,oβutiku,night-1,false,expert,,,,
je401ngoreme-nose-1-1,je401ngoreme-nose-1,riɲeru,nose-28,false,expert,,,,
je401ngoreme-one-1-1,je401ngoreme-one-1,emwe,one-12,false,expert,,,,
je401ngoreme-person-1-1,je401ngoreme-person-1,omoːnto,person-2,false,expert,,,,
je401ngoreme-rain-1-1,je401ngoreme-rain-1,embura,rain-4,false,expert,,,,
je401ngoreme-road-1-1,je401ngoreme-road-1,eɲcera,road-1,false,expert,,,,
je401ngoreme-root-1-1,je401ngoreme-root-1,omuri,root-22,false,expert,,,,
je401ngoreme-salt-1-1,je401ngoreme-salt-1,omoɲu,salt-24,false,expert,,,,
je401ngoreme-sand-1-1,je401ngoreme-sand-1,omonsense,sand-35,false,expert,,,,
je401ngoreme-see-1-1,je401ngoreme-see-1,-rora,see-26,false,expert,,,,
je401ngoreme-send-1-1,je401ngoreme-send-1,-toma,send-1,false,expert,,,,
je401ngoreme-shame-1-1,je401ngoreme-shame-1,ensoni,shame-5,false,expert,,,,
je401ngoreme-sing-1-1,je401ngoreme-sing-1,-βina,sing-32,false,expert,,,,
je401ngoreme-skin-1-1,je401ngoreme-skin-1,riseero,skin-9,false,expert,,,,
je401ngoreme-sky-1-1,je401ngoreme-sky-1,risaro,sky-32,false,expert,,,,
je401ngoreme-sleep-1-1,je401ngoreme-sleep-1,ʃitoro,sleep-1,false,expert,,,,
je401ngoreme-smoke-1-1,je401ngoreme-smoke-1,iryoki,smoke-21,false,expert,,,,
je401ngoreme-snake-1-1,je401ngoreme-snake-1,entʃonka,snake-24,false,expert,,,,
je401ngoreme-spear-1-1,je401ngoreme-spear-1,ritimo,spear-15,false,expert,,,,
je401ngoreme-steal-1-1,je401ngoreme-steal-1,-iβa,steal-4,false,expert,,,,
je401ngoreme-stone-1-1,je401ngoreme-stone-1,rigena,stone-32,false,expert,,,,
je401ngoreme-sun-1-1,je401ngoreme-sun-1,ereβa,sun-5,false,expert,,,,
je401ngoreme-tail-1-1,je401ngoreme-tail-1,omokera,tail-6,false,expert,,,,
je401ngoreme-ten-1-1,je401ngoreme-ten-1,ikomi,ten-1,false,expert,,,,
je401ngoreme-three-1-1,je401ngoreme-three-1,isato,three-1,false,expert,,,,
je401ngoreme-tongue-1-1,je401ngoreme-tongue-1,orolemi,tongue-1,false,expert,,,,
je401ngoreme-tooth-1-1,je401ngoreme-tooth-1,erino,tooth-3,false,expert,,,,
je401ngoreme-tree-1-1,je401ngoreme-tree-1,omote,tree-1,false,expert,,,,
je401ngoreme-two-1-1,je401ngoreme-two-1,iβere,two-11,false,expert,,,,
je401ngoreme-urine-1-1,je401ngoreme-urine-1,amasiɲoro,urine-24,false,expert,,,,
je401ngoreme-village-1-1,je401ngoreme-village-1,eɣicici,village-26,false,expert,,,,
je401ngoreme-vomit-1-1,je401ngoreme-vomit-1,koroka,vomit-2,false,expert,,,,
je401ngoreme-walk-1-1,je401ngoreme-walk-1,-ɣenda,walk-4,false,expert,,,,
je401ngoreme-war-1-1,je401ngoreme-war-1,eβita,war-2,false,expert,,,,
je401ngoreme-water-1-1,je401ngoreme-water-1,amaɲce,water-16,false,expert,,,,
je401ngoreme-wind-1-1,je401ngoreme-wind-1,omokama,wind-36,false,expert,,,,
je401ngoreme-woman-1-1,je401ngoreme-woman-1,omokali,woman-7,false,expert,,,,
je402ikizu-animal-1-1,je402ikizu-animal-1,eɲama,animal-1,false,expert,,,,
je402ikizu-arm-1-1,je402ikizu-arm-1,koβoko,arm-1,false,expert,,,,
je402ikizu-ashes-1-1,je402ikizu-ashes-1,liβu,ashes-1,false,expert,,,,
je402ikizu-bark-1-1,je402ikizu-bark-1,rikoko,bark-2,false,expert,,,,
je402ikizu-bed-1-1,je402ikizu-bed-1,oβorere,bed-36,false,expert,,,,
je402ikizu-belly-1-1,je402ikizu-belly-1,enda,belly-23,false,expert,,,,
je402ikizu-big-1-1,je402ikizu-big-1,-koro,big-30,false,expert,,,,
je402ikizu-bird-1-1,je402ikizu-bird-1,ikiɲuɲi,bird-2,false,expert,,,,
je402ikizu-bite-1-1,je402ikizu-bite-1,ko-roma,bite-1,false,expert,,,,
je402ikizu-blood-1-1,je402ikizu-blood-1,amasahe,blood-35,false,expert,,,,
je402ikizu-bone-1-1,je402ikizu-bone-1,riguha,bone-2,false,expert,,,,
je402ikizu-breast-1-1,je402ikizu-breast-1,oroβere,breast-1,false,expert,,,,
je402ikizu-burn-1-1,je402ikizu-burn-1,kw-aka,burn-39,false,expert,,,,
je402ikizu-child-1-1,je402ikizu-child-1,omwana,child-1,false,expert,,,,
je402ikizu-cloud-1-1,je402ikizu-cloud-1,risaro,cloud-59,false,expert,,,,
je402ikizu-come-1-1,je402ikizu-come-1,kuza,come-8,false,expert,,,,
je402ikizu-count-1-1,je402ikizu-count-1,ko-βara,count-13,false,expert,,,,
je402ikizu-dew-1-1,je402ikizu-dew-1,orume,dew-29,false,expert,,,,
je402ikizu-die-1-1,je402ikizu-die-1,uku-kwa,die-1,false,expert,,,,
je402ikizu-dog-1-1,je402ikizu-dog-1,imbwa,dog-1,false,expert,,,,
je402ikizu-drink-1-1,je402ikizu-drink-1,ku-ɲwa,drink-1,false,expert,,,,
je402ikizu-ear-1-1,je402ikizu-ear-1,okotwe,ear-4,false,expert,,,,
je402ikizu-eat-1-1,je402ikizu-eat-1,kurʸa,eat-1,false,expert,,,,
je402ikizu-egg-1-1,je402ikizu-egg-1,rige,egg-3,false,expert,,,,
je402ikizu-elephant-1-1,je402ikizu-elephant-1,enzogu,elephant-4,false,expert,,,,
je402ikizu-eye-1-1,je402ikizu-eye-1,iriso,eye-2,false,expert,,,,
je402ikizu-face-1-1,je402ikizu-face-1,ubuʃo,face-4,false,expert,,,,
je402ikizu-fall-1-1,je402ikizu-fall-1,ko-gwa,fall-1,false,expert,,,,
je402ikizu-fatoil-1-1,je402ikizu-fatoil-1,maguta,fatoil-1,false,expert,,,,
je402ikizu-feather-1-1,je402ikizu-feather-1,zenzoya,feather-35,false,expert,,,,
je402ikizu-fingernail-1-1,je402ikizu-fingernail-1,orokomo,fingernail-42,false,expert,,,,
je402ikizu-fire-1-1,je402ikizu-fire-1,omorero,fire-37,false,expert,,,,
je402ikizu-firewood-1-1,je402ikizu-firewood-1,zekwe,firewood-28,false,expert,,,,
je402ikizu-fish-1-1,je402ikizu-fish-1,iswe,fish-1,false,expert,,,,
je402ikizu-five-1-1,je402ikizu-five-1,isano,five-1,false,expert,,,,
je402ikizu-fly-1-1,je402ikizu-fly-1,ku-βuruka,fly-39,false,expert,,,,
je402ikizu-four-1-1,je402ikizu-four-1,kanne,four-4,false,expert,,,,
je402ikizu-give-1-1,je402ikizu-give-1,ku-ha,give-1,false,expert,,,,
je402ikizu-goat-1-1,je402ikizu-goat-1,imburi,goat-1,false,expert,,,,
je402ikizu-groundsoil-1-1,je402ikizu-groundsoil-1,rihtohto,groundsoil-2,false,expert,,,,
je402ikizu-hair-1-1,je402ikizu-hair-1,uruzwere,hair-25,false,expert,,,,
je402ikizu-head-1-1,je402ikizu-head-1,omutwe,head-3,false,expert,,,,
je402ikizu-hear-1-1,je402ikizu-hear-1,kw-igwa,hear-32,false,expert,,,,
je402ikizu-heart-1-1,je402ikizu-heart-1,ekoro,heart-25,false,expert,,,,
je402ikizu-horn-1-1,je402ikizu-horn-1,orohembe,horn-21,false,expert,,,,
je402ikizu-house-1-1,je402ikizu-house-1,iɲumba,house-23,false,expert,,,,
je402ikizu-hunger-1-1,je402ikizu-hunger-1,enzara,hunger-1,false,expert,,,,
je402ikizu-intestine-1-1,je402ikizu-intestine-1,amara,intestine-2,false,expert,,,,
je402ikizu-iron-1-1,je402ikizu-iron-1,icoma,iron-39,false,expert,,,,
je402ikizu-kill-1-1,je402ikizu-kill-1,ku-ita,kill-17,false,expert,,,,
je402ikizu-knee-1-1,je402ikizu-knee-1,riru,knee-40,false,expert,,,,
je402ikizu-knife-1-1,je402ikizu-knife-1,ekegeso,knife-45,false,expert,,,,
je402ikizu-know-1-1,je402ikizu-know-1,ko-meɲa,know-8,false,expert,,,,
je402ikizu-leaf-1-1,je402ikizu-leaf-1,rihtohto,leaf-35,false,expert,,,,
je402ikizu-leg-1-1,je402ikizu-leg-1,okogoro,leg-1,false,expert,,,,
je402ikizu-liver-1-1,je402ikizu-liver-1,ritema,liver-40,false,expert,,,,
je402ikizu-louse-1-1,je402ikizu-louse-1,enda,louse-22,false,expert,,,,
je402ikizu-man-1-1,je402ikizu-man-1,-suβe,man-37,false,expert,,,,
je402ikizu-moon-1-1,je402ikizu-moon-1,umweri,moon-5,false,expert,,,,
je402ikizu-mouth-1-1,je402ikizu-mouth-1,umuɲwa,mouth-6,false,expert,,,,
je402ikizu-name-1-1,je402ikizu-name-1,irina,name-4,false,expert,,,,
je402ikizu-navel-1-1,je402ikizu-navel-1,omokonde,navel-18,false,expert,,,,
je402ikizu-neck-1-1,je402ikizu-neck-1,rigoti,neck-6,false,expert,,,,
je402ikizu-night-1-1,je402ikizu-night-1,uβutiku,night-1,false,expert,,,,
je402ikizu-nose-1-1,je402ikizu-nose-1,riɲero,nose-28,false,expert,,,,
je402ikizu-one-1-1,je402ikizu-one-1,kamwe,one-12,false,expert,,,,
je402ikizu-person-1-1,je402ikizu-person-1,omonto,person-2,false,expert,,,,
je402ikizu-rain-1-1,je402ikizu-rain-1,imbura,rain-4,false,expert,,,,
je402ikizu-road-1-1,je402ikizu-road-1,enzera,road-1,false,expert,,,,
je402ikizu-root-1-1,je402ikizu-root-1,umuri,root-22,false,expert,,,,
je402ikizu-salt-1-1,je402ikizu-salt-1,omoɲo,salt-24,false,expert,,,,
je402ikizu-sand-1-1,je402ikizu-sand-1,omosekeɲa,sand-36,false,expert,,,,
je402ikizu-see-1-1,je402ikizu-see-1,korora,see-26,false,expert,,,,
je402ikizu-send-1-1,je402ikizu-send-1,ko-toma,send-1,false,expert,,,,
je402ikizu-shame-1-1,je402ikizu-shame-1,zisoni,shame-5,false,expert,,,,
je402ikizu-sing-1-1,je402ikizu-sing-1,ko-reŋga,sing-35,false,expert,,,,
je402ikizu-skin-1-1,je402ikizu-skin-1,kekanda homme,skin-9,false,expert,,,,
je402ikizu-sky-1-1,je402ikizu-sky-1,risaro,sky-32,false,expert,,,,
je402ikizu-sleep-1-1,je402ikizu-sleep-1,zendoro,sleep-1,false,expert,,,,
je402ikizu-smoke-1-1,je402ikizu-smoke-1,iryoki,smoke-21,false,expert,,,,
je402ikizu-snake-1-1,je402ikizu-snake-1,enzoke,snake-1,false,expert,,,,
je402ikizu-spear-1-1,je402ikizu-spear-1,ritimo,spear-15,false,expert,,,,
je402ikizu-steal-1-1,je402ikizu-steal-1,kw-iβa,steal-4,false,expert,,,,
je402ikizu-stone-1-1,je402ikizu-stone-1,ribwe,stone-12,false,expert,,,,
je402ikizu-sun-1-1,je402ikizu-sun-1,iryoβa,sun-5,false,expert,,,,
je402ikizu-tail-1-1,je402ikizu-tail-1,omokera,tail-6,false,expert,,,,
je402ikizu-ten-1-1,je402ikizu-ten-1,ikumi,ten-1,false,expert,,,,
je402ikizu-three-1-1,je402ikizu-three-1,isato,three-1,false,expert,,,,
je402ikizu-tongue-1-1,je402ikizu-tongue-1,ororeme,tongue-1,false,expert,,,,
je402ikizu-tooth-1-1,je402ikizu-tooth-1,irino,tooth-3,false,expert,,,,
je402ikizu-tree-1-1,je402ikizu-tree-1,omote,tree-1,false,expert,,,,
je402ikizu-two-1-1,je402ikizu-two-1,βeβere,two-11,false,expert,,,,
je402ikizu-urine-1-1,je402ikizu-urine-1,masirondo,urine-25,false,expert,,,,
je402ikizu-village-1-1,je402ikizu-village-1,oroβeri,village-48,false,expert,,,,
je402ikizu-vomit-1-1,je402ikizu-vomit-1,koroka,vomit-2,false,expert,,,,
je402ikizu-walk-1-1,je402ikizu-walk-1,-genda,walk-4,false,expert,,,,
je402ikizu-war-1-1,je402ikizu-war-1,rihe,war-35,false,expert,,,,
je402ikizu-water-1-1,je402ikizu-water-1,amanzi,water-16,false,expert,,,,
je402ikizu-wind-1-1,je402ikizu-wind-1,umukama,wind-36,false,expert,,,,
je402ikizu-woman-1-1,je402ikizu-woman-1,mokari,woman-7,false,expert,,,,
je403suba-animal-1-1,je403suba-animal-1,iɲama,animal-1,false,expert,,,,
je403suba-arm-1-1,je403suba-arm-1,okobhoko,arm-1,false,expert,,,,
je403suba-ashes-1-1,je403suba-ashes-1,ribhu,ashes-1,false,expert,,,,
je403suba-bark-1-1,je403suba-bark-1,rikanda ryo omote,bark-38,false,expert,,,,
je403suba-bed-1-1,je403suba-bed-1,oβore,bed-28,false,expert,,,,
je403suba-belly-1-1,je403suba-belly-1,enda,belly-23,false,expert,,,,
je403suba-big-1-1,je403suba-big-1,-nene,big-7,false,expert,,,,
je403suba-bird-1-1,je403suba-bird-1,ikiɲoɲi,bird-2,false,expert,,,,
je403suba-bite-1-1,je403suba-bite-1,-roma,bite-1,false,expert,,,,
je403suba-blood-1-1,je403suba-blood-1,amaɲinga,blood-26,false,expert,,,,
je403suba-bone-1-1,je403suba-bone-1,righuha,bone-2,false,expert,,,,
je403suba-breast-1-1,je403suba-breast-1,sembere,breast-1,false,expert,,,,
je403suba-burn-1-1,je403suba-burn-1,-oka,burn-28,false,expert,,,,
je403suba-child-1-1,je403suba-child-1,omona,child-1,false,expert,,,,
je403suba-cloud-1-1,je403suba-cloud-1,risaro,cloud-59,false,expert,,,,
je403suba-come-1-1,je403suba-come-1,ukuʃa,come-44,false,expert,,,,
je403suba-count-1-1,je403suba-count-1,-bhara,count-13,false,expert,,,,
je403suba-dew-1-1,je403suba-dew-1,orome,dew-29,false,expert,,,,
je403suba-die-1-1,je403suba-die-1,ukukwa,die-1,false,expert,,,,
je403suba-dog-1-1,je403suba-dog-1,esese,dog-17,false,expert,,,,
je403suba-drink-1-1,je403suba-drink-1,ukuɲwa,drink-1,false,expert,,,,
je403suba-ear-1-1,je403suba-ear-1,okotwe,ear-4,false,expert,,,,
je403suba-eat-1-1,je403suba-eat-1,raɣela,eat-8,false,expert,,,,
je403suba-egg-1-1,je403suba-egg-1,righe,egg-3,false,expert,,,,
je403suba-elephant-1-1,je403suba-elephant-1,inʃoghu,elephant-4,false,expert,,,,
je403suba-eye-1-1,je403suba-eye-1,iriso,eye-2,false,expert,,,,
je403suba-face-1-1,je403suba-face-1,ubhusyo,face-4,false,expert,,,,
je403suba-fall-1-1,je403suba-fall-1,okoghwa,fall-1,false,expert,,,,
je403suba-fatoil-1-1,je403suba-fatoil-1,amaghuta,fatoil-1,false,expert,,,,
je403suba-feather-1-1,je403suba-feather-1,amaʃoya,feather-35,false,expert,,,,
je403suba-fingernail-1-1,je403suba-fingernail-1,orokomo,fingernail-42,false,expert,,,,
je403suba-fire-1-1,je403suba-fire-1,omoro,fire-39,false,expert,,,,
je403suba-firewood-1-1,je403suba-firewood-1,senkwe,firewood-28,false,expert,,,,
je403suba-fish-1-1,je403suba-fish-1,inswe,fish-1,false,expert,,,,
je403suba-five-1-1,je403suba-five-1,-tano,five-1,false,expert,,,,
je403suba-fly-1-1,je403suba-fly-1,ukwibhuruka,fly-39,false,expert,,,,
je403suba-four-1-1,je403suba-four-1,kanne,four-4,false,expert,,,,
je403suba-give-1-1,je403suba-give-1,-hana,give-1,false,expert,,,,
je403suba-goat-1-1,je403suba-goat-1,embori,goat-1,false,expert,,,,
je403suba-groundsoil-1-1,je403suba-groundsoil-1,rirobha,groundsoil-35,false,expert,,,,
je403suba-hair-1-1,je403suba-hair-1,situkya,hair-43,false,expert,,,,
je403suba-head-1-1,je403suba-head-1,omotwe,head-3,false,expert,,,,
je403suba-hear-1-1,je403suba-hear-1,-ighwa,hear-32,false,expert,,,,
je403suba-heart-1-1,je403suba-heart-1,omoyo,heart-19,false,expert,,,,
je403suba-horn-1-1,je403suba-horn-1,orotera,horn-31,false,expert,,,,
je403suba-house-1-1,je403suba-house-1,iɲumba,house-23,false,expert,,,,
je403suba-hunger-1-1,je403suba-hunger-1,inʃara,hunger-1,false,expert,,,,
je403suba-intestine-1-1,je403suba-intestine-1,amara,intestine-2,false,expert,,,,
